timestamp,mse,mae,media,model,node_feature_type,epochs,batch_size,lr,num_train_clusters,num_valid_clusters,num_test_clusters,seq_len,pred_len,desc
2024-05-02 19:56:31,0.0607132725417614,0.1641638875007629,news,agcrn,"['betweenness', 'degree']",500,64,0.0001,1000,1000,1000,12,1,desc
2024-05-02 23:46:09,0.0607404373586177,0.1649432629346847,news,agcrn,"['betweenness', 'degree']",500,64,0.0001,1000,1000,2000,12,1,desc
2024-05-02 01:29:02,0.0607583373785018,0.113686591386795,papers,agcrn,"['betweenness', 'closeness']",500,64,0.0001,100,1000,2000,12,1,desc
2024-05-02 08:49:51,0.0608357936143875,0.1600560992956161,news,agcrn,"['betweenness', 'closeness']",500,64,0.001,500,1000,1000,12,1,desc
2024-05-02 00:39:12,0.0608554035425186,0.1591284722089767,news,agcrn,"['betweenness', 'closeness', 'degree']",500,64,0.01,100,1000,1000,12,1,desc
2024-05-02 01:52:18,0.0609816126525402,0.1680431067943573,news,agcrn,"['betweenness', 'degree']",500,64,0.001,100,1000,2000,12,1,desc
2024-05-02 02:27:33,0.0609909147024154,0.1634590029716491,news,agcrn,"['betweenness', 'closeness', 'degree']",500,64,0.001,100,1000,2000,12,1,desc
2024-05-02 20:32:50,0.061012715101242,0.1634578108787536,news,agcrn,"['closeness', 'degree']",500,64,0.0001,1000,1000,1000,12,1,desc
2024-05-02 13:19:37,0.0610388927161693,0.1598801761865615,news,agcrn,"['betweenness', 'closeness']",500,64,0.001,500,2000,1000,12,1,desc
2024-05-02 01:32:20,0.0610404759645462,0.158191442489624,news,agcrn,"['betweenness', 'closeness']",500,64,0.01,100,1000,2000,12,1,desc
2024-05-02 23:10:08,0.0610752515494823,0.1628526747226715,news,agcrn,"['betweenness', 'closeness']",500,64,0.0001,1000,1000,2000,12,1,desc
2024-05-02 21:27:49,0.0611083135008811,0.1715054661035537,news,agcrn,['betweenness'],500,64,0.0001,1000,1000,1000,12,1,desc
2024-05-02 19:23:48,0.0611593872308731,0.1632265895605087,news,agcrn,"['betweenness', 'closeness']",500,64,0.0001,1000,1000,1000,12,1,desc
2024-05-02 02:07:48,0.0612384043633937,0.1624942421913147,news,agcrn,"['closeness', 'degree']",500,64,0.001,100,1000,2000,12,1,desc
2024-05-02 07:15:23,0.0612431839108467,0.1589512079954147,news,agcrn,"['betweenness', 'closeness', 'degree']",500,64,0.01,100,2000,2000,12,1,desc
2024-05-02 22:01:53,0.0612461902201175,0.1667145192623138,news,agcrn,['degree'],500,64,0.0001,1000,1000,1000,12,1,desc
2024-05-02 05:59:36,0.0612470507621765,0.1583023965358734,news,agcrn,"['betweenness', 'closeness']",500,64,0.01,100,2000,2000,12,1,desc
2024-05-02 01:36:53,0.061258565634489,0.1640988886356353,news,agcrn,"['betweenness', 'closeness']",500,64,0.001,100,1000,2000,12,1,desc
2024-05-02 04:41:41,0.0612803064286708,0.1640980094671249,news,agcrn,"['betweenness', 'closeness', 'degree']",500,64,0.001,100,2000,1000,12,1,desc
2024-05-02 00:43:14,0.0613190755248069,0.1636203825473785,news,agcrn,"['betweenness', 'closeness', 'degree']",500,64,0.001,100,1000,1000,12,1,desc
2024-05-02 04:02:50,0.0613589771091938,0.169274628162384,news,agcrn,"['betweenness', 'degree']",500,64,0.001,100,2000,1000,12,1,desc
2024-05-01 23:52:33,0.0613939799368381,0.158955380320549,news,agcrn,"['betweenness', 'closeness']",500,64,0.01,100,1000,1000,12,1,desc
2024-05-02 03:22:25,0.0613990053534507,0.1142675057053566,papers,agcrn,"['betweenness', 'closeness']",500,64,0.0001,100,2000,1000,12,1,desc
2024-05-02 21:00:24,0.0614303015172481,0.1634591072797775,news,agcrn,"['betweenness', 'closeness', 'degree']",500,64,0.0001,1000,1000,1000,12,1,desc
2024-05-02 03:36:04,0.0615122094750404,0.1593196094036102,news,agcrn,"['betweenness', 'closeness']",500,64,0.01,100,2000,1000,12,1,desc
2024-05-02 04:23:24,0.0615858174860477,0.1636702865362167,news,agcrn,"['closeness', 'degree']",500,64,0.001,100,2000,1000,12,1,desc
2024-05-02 03:41:32,0.0616293512284755,0.1652653366327285,news,agcrn,"['betweenness', 'closeness']",500,64,0.001,100,2000,1000,12,1,desc
2024-05-02 06:32:34,0.0616789571940898,0.1165877804160118,papers,agcrn,"['betweenness', 'closeness', 'degree']",500,64,0.0001,100,2000,2000,12,1,desc
2024-05-02 06:35:40,0.0619002841413021,0.1702749580144882,news,agcrn,"['betweenness', 'degree']",500,64,0.001,100,2000,2000,12,1,desc
2024-05-02 07:22:45,0.0619610659778118,0.1645504236221313,news,agcrn,"['betweenness', 'closeness', 'degree']",500,64,0.001,100,2000,2000,12,1,desc
2024-05-02 22:35:37,0.06209222599864,0.1652604788541793,news,agcrn,['closeness'],500,64,0.0001,1000,1000,1000,12,1,desc
2024-05-02 16:48:16,0.0621106065809726,0.1670654714107513,news,agcrn,"['closeness', 'degree']",500,64,0.0001,500,2000,2000,12,1,desc
