timestamp,mse,mae,media,model,node_feature_type,epochs,batch_size,lr,num_train_clusters,num_valid_clusters,num_test_clusters,seq_len,pred_len,desc,K,embedd_dim,out_channels
2024-05-23 20:50:33,0.0719828456640243,0.1911224275827407,patents,agcrn,['closeness'],100,64,0.01,2000,500,500,12,3,desc,3,4,8
2024-05-23 01:04:04,0.0721039995551109,0.201158195734024,patents,agcrn,"['betweenness', 'closeness', 'degree']",100,64,0.01,2000,500,500,12,3,desc,1,16,32
2024-05-23 06:14:59,0.0721391662955284,0.1795167326927185,news,agcrn,"['betweenness', 'closeness', 'degree']",100,64,0.01,2000,500,500,12,3,desc,3,32,8
2024-05-23 05:52:48,0.0722105875611305,0.1937898397445678,patents,agcrn,"['betweenness', 'closeness', 'degree']",100,64,0.01,2000,500,500,12,3,desc,3,32,4
2024-05-23 20:22:40,0.0722482129931449,0.1760977357625961,news,agcrn,['degree'],100,64,0.01,2000,500,500,12,6,desc,2,4,32
2024-05-23 01:28:07,0.0722537860274314,0.2002283185720443,patents,agcrn,"['betweenness', 'closeness', 'degree']",100,64,0.01,2000,500,500,12,3,desc,1,32,16
2024-05-23 05:07:05,0.0722839683294296,0.1827290803194046,news,agcrn,"['betweenness', 'closeness', 'degree']",100,64,0.01,2000,500,500,12,3,desc,3,16,4
2024-05-23 00:29:42,0.0723592415452003,0.2004684656858444,patents,agcrn,"['betweenness', 'closeness', 'degree']",100,64,0.01,2000,500,500,12,3,desc,1,8,16
2024-05-23 20:55:17,0.0730404183268547,0.194789707660675,patents,agcrn,['closeness'],100,64,0.01,2000,500,500,12,3,desc,2,16,8
2024-05-23 00:41:43,0.0731193497776985,0.1867855489253997,news,agcrn,"['betweenness', 'closeness', 'degree']",100,64,0.01,2000,500,500,12,3,desc,1,16,4
2024-05-23 01:22:43,0.0731754302978515,0.2035931050777435,patents,agcrn,"['betweenness', 'closeness', 'degree']",100,64,0.01,2000,500,500,12,3,desc,1,32,8
2024-05-23 16:25:45,0.0734995007514953,0.1977359652519226,patents,agcrn,"['betweenness', 'closeness']",100,64,0.01,2000,500,500,12,3,desc,2,16,8
2024-05-22 23:46:41,0.0737655162811279,0.2049579471349716,patents,agcrn,"['betweenness', 'closeness', 'degree']",100,64,0.01,2000,500,500,12,3,desc,1,4,8
2024-05-23 18:57:59,0.0738163515925407,0.2001128494739532,patents,agcrn,"['betweenness', 'closeness', 'degree']",100,64,0.01,2000,500,500,12,6,desc,3,4,8
2024-05-23 00:20:20,0.0739120319485664,0.2063323706388473,patents,agcrn,"['betweenness', 'closeness', 'degree']",100,64,0.01,2000,500,500,12,3,desc,1,8,8
2024-05-23 19:28:20,0.0740198343992233,0.1949042528867721,patents,agcrn,['betweenness'],100,64,0.01,2000,500,500,12,3,desc,3,4,8
2024-05-22 23:40:02,0.074063241481781,0.2109816223382949,patents,agcrn,"['betweenness', 'closeness', 'degree']",100,64,0.01,2000,500,500,12,3,desc,1,4,4
2024-05-23 17:48:15,0.0741835832595825,0.1994321793317794,patents,agcrn,"['betweenness', 'degree']",100,64,0.01,2000,500,500,12,6,desc,3,4,8
2024-05-23 19:30:05,0.0741856098175048,0.1970158517360687,patents,agcrn,['betweenness'],100,64,0.01,2000,500,500,12,3,desc,2,16,8
2024-05-23 00:52:04,0.0742520540952682,0.2077760994434356,patents,agcrn,"['betweenness', 'closeness', 'degree']",100,64,0.01,2000,500,500,12,3,desc,1,16,8
2024-05-23 17:40:25,0.0747879967093467,0.2007140219211578,patents,agcrn,"['betweenness', 'degree']",100,64,0.01,2000,500,500,12,6,desc,2,16,8
2024-05-23 01:13:25,0.0749223008751869,0.2095981836318969,patents,agcrn,"['betweenness', 'closeness', 'degree']",100,64,0.01,2000,500,500,12,3,desc,1,32,4
2024-05-23 00:46:06,0.0749259516596794,0.2089240849018097,patents,agcrn,"['betweenness', 'closeness', 'degree']",100,64,0.01,2000,500,500,12,3,desc,1,16,4
2024-05-23 18:28:48,0.0750802755355835,0.2005015760660171,patents,agcrn,"['closeness', 'degree']",100,64,0.01,2000,500,500,12,6,desc,2,16,8
2024-05-23 18:29:12,0.0750977918505668,0.2001975029706955,patents,agcrn,"['closeness', 'degree']",100,64,0.01,2000,500,500,12,6,desc,3,4,8
2024-05-23 18:23:52,0.0751222595572471,0.1797221451997757,news,agcrn,"['closeness', 'degree']",100,64,0.01,2000,500,500,12,6,desc,2,4,32
2024-05-23 00:11:01,0.0751279294490814,0.2106529176235199,patents,agcrn,"['betweenness', 'closeness', 'degree']",100,64,0.01,2000,500,500,12,3,desc,1,8,4
2024-05-23 19:38:34,0.0751572474837303,0.1812748908996582,news,agcrn,['betweenness'],100,64,0.01,2000,500,500,12,6,desc,2,4,32
2024-05-23 20:19:47,0.0751889571547508,0.2054980546236038,patents,agcrn,['degree'],100,64,0.01,2000,500,500,12,6,desc,3,4,8
2024-05-23 19:01:47,0.0752874910831451,0.1999759376049041,patents,agcrn,"['betweenness', 'closeness', 'degree']",100,64,0.01,2000,500,500,12,6,desc,2,16,8
2024-05-23 17:43:29,0.0758976489305496,0.1796966940164566,news,agcrn,"['betweenness', 'degree']",100,64,0.01,2000,500,500,12,6,desc,2,4,32
2024-05-23 20:24:45,0.0759126618504524,0.2063175290822982,patents,agcrn,['degree'],100,64,0.01,2000,500,500,12,6,desc,2,16,8
2024-05-23 19:01:59,0.0760568380355835,0.1787189841270446,news,agcrn,"['betweenness', 'closeness', 'degree']",100,64,0.01,2000,500,500,12,6,desc,2,4,32
2024-05-23 21:13:46,0.0760867223143577,0.1778752356767654,news,agcrn,['closeness'],100,64,0.01,2000,500,500,12,6,desc,2,4,32
2024-05-23 16:57:09,0.0772926956415176,0.1805818676948547,news,agcrn,"['betweenness', 'closeness']",100,64,0.01,2000,500,500,12,6,desc,2,4,32
2024-05-23 17:03:12,0.0805614739656448,0.2093497216701507,patents,agcrn,"['betweenness', 'closeness']",100,64,0.01,2000,500,500,12,6,desc,3,4,8
2024-05-23 18:35:43,0.0816390663385391,0.2154780626296997,patents,agcrn,"['closeness', 'degree']",100,64,0.01,2000,500,500,12,9,desc,3,4,8
2024-05-23 19:02:43,0.081655815243721,0.2150472700595855,patents,agcrn,"['betweenness', 'closeness', 'degree']",100,64,0.01,2000,500,500,12,9,desc,3,4,8
2024-05-23 17:54:54,0.0818353742361068,0.2191554009914398,patents,agcrn,"['betweenness', 'degree']",100,64,0.01,2000,500,500,12,9,desc,3,4,8
2024-05-23 21:01:24,0.0823414996266365,0.2136536687612533,patents,agcrn,['closeness'],100,64,0.01,2000,500,500,12,6,desc,3,4,8
2024-05-23 17:47:27,0.0824219211935997,0.2203933894634246,patents,agcrn,"['betweenness', 'degree']",100,64,0.01,2000,500,500,12,9,desc,2,16,8
2024-05-23 20:27:06,0.0826582238078117,0.2258409708738327,patents,agcrn,['degree'],100,64,0.01,2000,500,500,12,9,desc,3,4,8
2024-05-23 18:35:50,0.0835093855857849,0.2218416035175323,patents,agcrn,"['closeness', 'degree']",100,64,0.01,2000,500,500,12,9,desc,2,16,8
2024-05-23 19:06:36,0.0835137292742729,0.2189689129590988,patents,agcrn,"['betweenness', 'closeness', 'degree']",100,64,0.01,2000,500,500,12,9,desc,2,16,8
2024-05-23 20:33:29,0.0835202261805534,0.2238274216651916,patents,agcrn,['degree'],100,64,0.01,2000,500,500,12,9,desc,2,16,8
2024-05-23 16:55:13,0.0841291174292564,0.2167461514472961,patents,agcrn,"['betweenness', 'closeness']",100,64,0.01,2000,500,500,12,6,desc,2,16,8
2024-05-23 20:28:26,0.0849606767296791,0.1890651285648346,news,agcrn,['degree'],100,64,0.01,2000,500,500,12,9,desc,2,4,32
2024-05-23 19:38:44,0.0851183086633682,0.2191638946533203,patents,agcrn,['betweenness'],100,64,0.01,2000,500,500,12,6,desc,2,16,8
2024-05-23 21:03:46,0.0851537361741066,0.2204093188047409,patents,agcrn,['closeness'],100,64,0.01,2000,500,500,12,6,desc,2,16,8
2024-05-23 19:36:11,0.0857296362519264,0.2187142223119735,patents,agcrn,['betweenness'],100,64,0.01,2000,500,500,12,6,desc,3,4,8
2024-05-23 19:47:02,0.0881157591938972,0.1917422264814376,news,agcrn,['betweenness'],100,64,0.01,2000,500,500,12,9,desc,2,4,32
2024-05-23 19:06:43,0.0881228223443031,0.1904546320438385,news,agcrn,"['betweenness', 'closeness', 'degree']",100,64,0.01,2000,500,500,12,9,desc,2,4,32
2024-05-23 21:18:04,0.0884003192186355,0.1923737078905105,news,agcrn,['closeness'],100,64,0.01,2000,500,500,12,9,desc,2,4,32
2024-05-23 18:33:15,0.0893898531794548,0.1924964487552642,news,agcrn,"['closeness', 'degree']",100,64,0.01,2000,500,500,12,9,desc,2,4,32
2024-05-23 17:48:29,0.0900308042764663,0.1926303505897522,news,agcrn,"['betweenness', 'degree']",100,64,0.01,2000,500,500,12,9,desc,2,4,32
2024-05-23 17:08:33,0.0910963788628578,0.193417951464653,news,agcrn,"['betweenness', 'closeness']",100,64,0.01,2000,500,500,12,9,desc,2,4,32
2024-05-23 19:10:54,0.0914238318800926,0.2320254743099212,patents,agcrn,"['betweenness', 'closeness', 'degree']",100,64,0.01,2000,500,500,12,12,desc,3,4,8
2024-05-23 21:06:00,0.0915021896362304,0.2335162609815597,patents,agcrn,['closeness'],100,64,0.01,2000,500,500,12,9,desc,3,4,8
2024-05-23 18:43:25,0.0927186533808708,0.2404572963714599,patents,agcrn,"['closeness', 'degree']",100,64,0.01,2000,500,500,12,12,desc,3,4,8
2024-05-23 20:31:37,0.0929188951849937,0.2441886365413665,patents,agcrn,['degree'],100,64,0.01,2000,500,500,12,12,desc,3,4,8
2024-05-23 17:10:37,0.0929770544171333,0.2334744036197662,patents,agcrn,"['betweenness', 'closeness']",100,64,0.01,2000,500,500,12,9,desc,3,4,8
2024-05-23 17:54:39,0.0929949656128883,0.2403546422719955,patents,agcrn,"['betweenness', 'degree']",100,64,0.01,2000,500,500,12,12,desc,2,16,8
2024-05-23 18:43:05,0.093887835741043,0.2412145137786865,patents,agcrn,"['closeness', 'degree']",100,64,0.01,2000,500,500,12,12,desc,2,16,8
2024-05-23 19:12:32,0.0945333689451217,0.2410296201705932,patents,agcrn,"['betweenness', 'closeness', 'degree']",100,64,0.01,2000,500,500,12,12,desc,2,16,8
2024-05-23 18:00:55,0.0948389321565628,0.2503257095813751,patents,agcrn,"['betweenness', 'degree']",100,64,0.01,2000,500,500,12,12,desc,3,4,8
2024-05-23 20:40:18,0.0948396772146225,0.2471700757741928,patents,agcrn,['degree'],100,64,0.01,2000,500,500,12,12,desc,2,16,8
2024-05-23 19:42:45,0.0965553149580955,0.2399675995111465,patents,agcrn,['betweenness'],100,64,0.01,2000,500,500,12,9,desc,3,4,8
2024-05-23 19:48:36,0.0965663269162178,0.2404297590255737,patents,agcrn,['betweenness'],100,64,0.01,2000,500,500,12,9,desc,2,16,8
2024-05-23 17:03:48,0.0966069027781486,0.2399316579103469,patents,agcrn,"['betweenness', 'closeness']",100,64,0.01,2000,500,500,12,9,desc,2,16,8
2024-05-23 21:09:12,0.0966737791895866,0.2405793517827987,patents,agcrn,['closeness'],100,64,0.01,2000,500,500,12,9,desc,2,16,8
2024-05-23 18:41:22,0.0981530174612999,0.202007919549942,news,agcrn,"['closeness', 'degree']",100,64,0.01,2000,500,500,12,12,desc,2,4,32
2024-05-23 20:42:54,0.0986424311995506,0.2011473327875137,news,agcrn,['degree'],100,64,0.01,2000,500,500,12,12,desc,2,4,32
2024-05-23 21:29:26,0.0987447202205658,0.2032636851072311,news,agcrn,['closeness'],100,64,0.01,2000,500,500,12,12,desc,2,4,32
2024-05-23 20:00:47,0.0993363633751869,0.2041683346033096,news,agcrn,['betweenness'],100,64,0.01,2000,500,500,12,12,desc,2,4,32
2024-05-23 17:16:53,0.1016127616167068,0.2055307179689407,news,agcrn,"['betweenness', 'closeness']",100,64,0.01,2000,500,500,12,12,desc,2,4,32
2024-05-23 17:56:38,0.1019310653209686,0.2045212239027023,news,agcrn,"['betweenness', 'degree']",100,64,0.01,2000,500,500,12,12,desc,2,4,32
2024-05-23 19:12:34,0.103242851793766,0.2059600502252578,news,agcrn,"['betweenness', 'closeness', 'degree']",100,64,0.01,2000,500,500,12,12,desc,2,4,32
2024-05-23 21:12:09,0.1052368879318237,0.2566511929035187,patents,agcrn,['closeness'],100,64,0.01,2000,500,500,12,12,desc,3,4,8
2024-05-23 17:09:39,0.1080268993973732,0.259615957736969,patents,agcrn,"['betweenness', 'closeness']",100,64,0.01,2000,500,500,12,12,desc,2,16,8
2024-05-23 17:20:11,0.1082076877355575,0.2574155032634735,patents,agcrn,"['betweenness', 'closeness']",100,64,0.01,2000,500,500,12,12,desc,3,4,8
2024-05-23 19:51:40,0.1090500950813293,0.2607220709323883,patents,agcrn,['betweenness'],100,64,0.01,2000,500,500,12,12,desc,3,4,8
2024-05-23 20:00:07,0.1098368614912033,0.2610587179660797,patents,agcrn,['betweenness'],100,64,0.01,2000,500,500,12,12,desc,2,16,8
2024-05-23 21:18:28,0.1142098978161811,0.2665543258190155,patents,agcrn,['closeness'],100,64,0.01,2000,500,500,12,12,desc,2,16,8
