timestamp,mse,mae,media,model,node_feature_type,epochs,batch_size,lr,num_train_clusters,num_valid_clusters,num_test_clusters,seq_len,pred_len,desc,hidden_size,num_layers
2024-05-23 00:12:56,0.0794121772050857,0.1970218420028686,patents,lstm,"['betweenness', 'closeness', 'degree']",100,64,0.01,2000,500,500,12,3,desc,8,2
2024-05-24 13:27:48,0.0794157907366752,0.1963996887207031,patents,gru,"['betweenness', 'closeness', 'degree']",100,64,0.01,2000,500,500,12,1,desc,32,1
2024-05-23 01:28:20,0.0796026811003685,0.1939762681722641,patents,lstm,"['betweenness', 'closeness', 'degree']",100,64,0.01,2000,500,500,12,3,desc,16,4
2024-05-23 04:04:33,0.0797527059912681,0.1995427310466766,patents,gru,"['betweenness', 'closeness', 'degree']",100,64,0.01,2000,500,500,12,3,desc,32,3
2024-05-23 21:00:58,0.0802306905388832,0.1998677104711532,patents,gru,"['betweenness', 'closeness']",100,64,0.01,2000,500,500,12,3,desc,32,1
2024-05-24 09:13:18,0.0802728906273841,0.2096132785081863,patents,lstm,"['betweenness', 'closeness', 'degree']",100,64,0.01,2000,500,500,12,6,desc,4,1
2024-05-24 18:10:03,0.0807493478059768,0.2068330496549606,patents,lstm,"['closeness', 'degree']",100,64,0.01,2000,500,500,12,6,desc,4,4
2024-05-25 06:15:46,0.0808463022112846,0.197798952460289,patents,gru,['closeness'],100,64,0.01,2000,500,500,12,1,desc,32,3
2024-05-23 21:38:44,0.0809468775987625,0.2013867497444152,patents,gru,"['betweenness', 'closeness']",100,64,0.01,2000,500,500,12,3,desc,32,3
2024-05-24 22:06:59,0.0811079442501068,0.1977561861276626,patents,lstm,['degree'],100,64,0.01,2000,500,500,12,3,desc,32,1
2024-05-23 18:14:53,0.0811806097626686,0.1895990818738937,news,gru,"['betweenness', 'closeness']",100,64,0.01,2000,500,500,12,9,desc,4,1
2024-05-23 00:52:37,0.0812433734536171,0.1998439878225326,patents,lstm,"['betweenness', 'closeness', 'degree']",100,64,0.01,2000,500,500,12,3,desc,16,1
2024-05-23 16:13:53,0.0813276246190071,0.1834875792264938,news,lstm,"['betweenness', 'closeness']",100,64,0.01,2000,500,500,12,6,desc,4,1
2024-05-24 10:27:58,0.0814170241355896,0.2030600011348724,patents,gru,"['betweenness', 'degree']",100,64,0.01,2000,500,500,12,6,desc,4,2
2024-05-24 18:04:51,0.0814564228057861,0.1845220178365707,news,lstm,['closeness'],100,64,0.01,2000,500,500,12,6,desc,4,3
2024-05-25 01:13:56,0.081670694053173,0.1968972235918045,patents,gru,['degree'],100,64,0.01,2000,500,500,12,1,desc,32,3
2024-05-24 01:31:23,0.0817405730485916,0.2105742394924163,patents,gru,"['betweenness', 'degree']",100,64,0.01,2000,500,500,12,6,desc,4,1
2024-05-23 22:59:21,0.0817533135414123,0.2089696675539016,patents,lstm,"['betweenness', 'degree']",100,64,0.01,2000,500,500,12,6,desc,4,3
2024-05-24 05:41:40,0.0817677453160286,0.1971821933984756,patents,lstm,"['closeness', 'degree']",100,64,0.01,2000,500,500,12,3,desc,32,1
2024-05-24 04:58:04,0.0817688032984733,0.2078151106834411,patents,lstm,"['closeness', 'degree']",100,64,0.01,2000,500,500,12,6,desc,4,3
2024-05-24 19:30:15,0.0818110704421997,0.2017052322626114,patents,gru,['betweenness'],100,64,0.01,2000,500,500,12,3,desc,32,3
2024-05-23 20:54:56,0.0818563774228096,0.201945960521698,patents,gru,"['betweenness', 'closeness']",100,64,0.01,2000,500,500,12,1,desc,32,1
2024-05-23 00:43:02,0.0820089727640152,0.1994124799966812,patents,lstm,"['betweenness', 'closeness', 'degree']",100,64,0.01,2000,500,500,12,3,desc,8,4
2024-05-25 06:21:03,0.0820614099502563,0.2038955390453338,patents,gru,['closeness'],100,64,0.01,2000,500,500,12,3,desc,32,3
2024-05-24 20:37:12,0.0824557766318321,0.2079698294401168,patents,lstm,['degree'],100,64,0.01,2000,500,500,12,6,desc,4,4
2024-05-24 10:06:21,0.082505963742733,0.2068469822406768,patents,lstm,"['betweenness', 'closeness', 'degree']",100,64,0.01,2000,500,500,12,6,desc,4,3
2024-05-24 12:42:11,0.0829362198710441,0.206781193614006,patents,gru,"['betweenness', 'closeness', 'degree']",100,64,0.01,2000,500,500,12,6,desc,4,3
2024-05-23 16:19:12,0.0829727500677108,0.2113030701875686,patents,lstm,"['betweenness', 'closeness']",100,64,0.01,2000,500,500,12,6,desc,4,1
2024-05-24 02:13:50,0.0831107273697853,0.2060192823410034,patents,gru,"['betweenness', 'degree']",100,64,0.01,2000,500,500,12,6,desc,4,3
2024-05-24 11:32:40,0.0832855105400085,0.2099500000476837,patents,gru,"['betweenness', 'closeness', 'degree']",100,64,0.01,2000,500,500,12,6,desc,4,2
2024-05-23 01:22:07,0.0834856554865837,0.1960613280534744,patents,lstm,"['betweenness', 'closeness', 'degree']",100,64,0.01,2000,500,500,12,3,desc,16,3
2024-05-24 12:10:44,0.0834904462099075,0.2145503014326095,patents,gru,"['betweenness', 'closeness', 'degree']",100,64,0.01,2000,500,500,12,6,desc,4,1
2024-05-24 21:10:53,0.0835004970431327,0.2065889984369278,patents,lstm,['degree'],100,64,0.01,2000,500,500,12,6,desc,4,3
2024-05-23 17:09:05,0.0835485085844993,0.2115809619426727,patents,lstm,"['betweenness', 'closeness']",100,64,0.01,2000,500,500,12,6,desc,4,3
2024-05-25 00:16:04,0.0836138129234314,0.2088029384613037,patents,gru,['degree'],100,64,0.01,2000,500,500,12,6,desc,4,3
2024-05-25 00:56:01,0.0836589336395263,0.2069534361362457,patents,gru,['degree'],100,64,0.01,2000,500,500,12,6,desc,32,1
2024-05-24 08:30:50,0.0836994796991348,0.2017969787120819,patents,gru,"['closeness', 'degree']",100,64,0.01,2000,500,500,12,1,desc,32,3
2024-05-24 07:32:37,0.0837154164910316,0.2082023173570633,patents,gru,"['closeness', 'degree']",100,64,0.01,2000,500,500,12,6,desc,4,3
2024-05-23 19:49:06,0.0837523788213729,0.1998109966516494,patents,gru,"['betweenness', 'closeness']",100,64,0.01,2000,500,500,12,1,desc,4,3
2024-05-23 17:47:53,0.0838531702756881,0.2015383392572403,patents,lstm,"['betweenness', 'closeness']",100,64,0.01,2000,500,500,12,3,desc,32,1
2024-05-24 11:28:45,0.083912543952465,0.1870525777339935,news,gru,"['closeness', 'degree']",100,64,0.01,2000,500,500,12,9,desc,4,4
2024-05-24 16:47:16,0.0839167758822441,0.19889797270298,patents,lstm,"['betweenness', 'degree']",100,64,0.01,2000,500,500,12,1,desc,4,4
2024-05-24 15:16:26,0.0839654132723808,0.1876923441886901,news,gru,['degree'],100,64,0.01,2000,500,500,12,9,desc,4,1
2024-05-24 18:57:36,0.0841403603553772,0.2102321535348892,patents,gru,['betweenness'],100,64,0.01,2000,500,500,12,6,desc,32,1
2024-05-24 13:36:19,0.0843678638339042,0.2091716974973678,patents,gru,"['betweenness', 'closeness', 'degree']",100,64,0.01,2000,500,500,12,6,desc,32,1
2024-05-24 21:59:45,0.0845493078231811,0.1959873586893081,patents,lstm,['degree'],100,64,0.01,2000,500,500,12,1,desc,32,1
2024-05-24 12:41:52,0.0845648348331451,0.187062069773674,news,lstm,['degree'],100,64,0.01,2000,500,500,12,9,desc,4,1
2024-05-24 11:39:01,0.0845737531781196,0.2124825567007064,patents,gru,"['betweenness', 'closeness', 'degree']",100,64,0.01,2000,500,500,12,9,desc,4,2
2024-05-23 19:32:29,0.0848084762692451,0.2139305621385574,patents,gru,"['betweenness', 'closeness']",100,64,0.01,2000,500,500,12,6,desc,4,1
2024-05-24 16:07:48,0.0848174393177032,0.2133596241474151,patents,lstm,"['betweenness', 'closeness']",100,64,0.01,2000,500,500,12,6,desc,4,4
2024-05-24 02:23:09,0.0849416628479957,0.215516909956932,patents,gru,"['betweenness', 'degree']",100,64,0.01,2000,500,500,12,9,desc,4,3
2024-05-24 19:25:10,0.0849713385105133,0.199968159198761,patents,gru,['betweenness'],100,64,0.01,2000,500,500,12,1,desc,32,3
2024-05-24 08:09:34,0.0852510035037994,0.2109249234199524,patents,gru,"['closeness', 'degree']",100,64,0.01,2000,500,500,12,6,desc,32,1
2024-05-24 17:05:45,0.0853467136621475,0.2118594795465469,patents,lstm,"['betweenness', 'degree']",100,64,0.01,2000,500,500,12,6,desc,4,4
2024-05-24 09:50:33,0.0854740813374519,0.2137917727231979,patents,gru,"['betweenness', 'closeness']",100,64,0.01,2000,500,500,12,6,desc,4,2
2024-05-24 13:07:19,0.0855417028069496,0.2117256373167038,patents,gru,['degree'],100,64,0.01,2000,500,500,12,6,desc,4,2
2024-05-24 16:30:12,0.085575483739376,0.187174305319786,news,gru,['degree'],100,64,0.01,2000,500,500,12,9,desc,32,1
2024-05-25 03:20:33,0.0855920016765594,0.2047069072723388,patents,lstm,['closeness'],100,64,0.01,2000,500,500,12,3,desc,32,1
2024-05-24 03:36:55,0.0856117978692054,0.2108003795146942,patents,gru,"['betweenness', 'degree']",100,64,0.01,2000,500,500,12,6,desc,32,3
2024-05-24 05:50:02,0.0856420248746872,0.1925046145915985,news,gru,"['betweenness', 'closeness', 'degree']",100,64,0.01,2000,500,500,12,9,desc,4,1
2024-05-25 01:26:08,0.0856751650571823,0.2121160328388214,patents,gru,['degree'],100,64,0.01,2000,500,500,12,6,desc,32,3
2024-05-25 04:57:46,0.085700511932373,0.2199280858039856,patents,gru,['closeness'],100,64,0.01,2000,500,500,12,6,desc,4,1
2024-05-23 01:41:18,0.085811085999012,0.2009403705596923,patents,lstm,"['betweenness', 'closeness', 'degree']",100,64,0.01,2000,500,500,12,3,desc,32,1
2024-05-25 03:11:03,0.0858272314071655,0.2014066874980926,patents,lstm,['closeness'],100,64,0.01,2000,500,500,12,1,desc,32,1
2024-05-24 19:42:30,0.0858310759067535,0.1926829516887664,news,gru,['closeness'],100,64,0.01,2000,500,500,12,9,desc,4,1
2024-05-24 00:12:49,0.0860189273953437,0.1891318410634994,news,lstm,"['closeness', 'degree']",100,64,0.01,2000,500,500,12,9,desc,4,1
2024-05-24 12:17:14,0.0860790014266967,0.2127673774957656,patents,gru,['betweenness'],100,64,0.01,2000,500,500,12,6,desc,4,2
2024-05-24 14:49:37,0.086220882833004,0.2171717882156372,patents,lstm,['betweenness'],100,64,0.01,2000,500,500,12,6,desc,4,1
2024-05-24 15:55:00,0.0862355157732963,0.1899454742670059,news,gru,['degree'],100,64,0.01,2000,500,500,12,9,desc,4,3
2024-05-24 14:40:40,0.0863744989037513,0.1893649697303772,news,gru,['degree'],100,64,0.01,2000,500,500,12,9,desc,4,4
2024-05-24 10:01:44,0.0866212621331214,0.1898324787616729,news,gru,['betweenness'],100,64,0.01,2000,500,500,12,9,desc,4,1
2024-05-24 02:12:22,0.0866818204522132,0.191753014922142,news,gru,"['closeness', 'degree']",100,64,0.01,2000,500,500,12,9,desc,4,1
2024-05-24 02:55:08,0.0867150872945785,0.2116759568452835,patents,gru,"['betweenness', 'degree']",100,64,0.01,2000,500,500,12,6,desc,32,1
2024-05-24 08:41:36,0.086745798587799,0.2137871086597442,patents,gru,"['closeness', 'degree']",100,64,0.01,2000,500,500,12,6,desc,32,3
2024-05-24 03:07:30,0.0867685973644256,0.1915453821420669,news,gru,"['closeness', 'degree']",100,64,0.01,2000,500,500,12,9,desc,32,1
2024-05-23 13:59:29,0.08681620657444,0.2014253437519073,patents,lstm,"['betweenness', 'closeness']",100,64,0.01,2000,500,500,12,1,desc,16,1
2024-05-24 17:21:33,0.0868201926350593,0.1888858377933502,news,lstm,['closeness'],100,64,0.01,2000,500,500,12,9,desc,4,1
2024-05-24 15:46:24,0.0869955122470855,0.2146277427673339,patents,lstm,['betweenness'],100,64,0.01,2000,500,500,12,6,desc,4,3
2024-05-23 22:28:44,0.0875538885593414,0.1937210261821746,news,gru,"['betweenness', 'degree']",100,64,0.01,2000,500,500,12,9,desc,4,1
2024-05-24 03:31:23,0.0876021459698677,0.1914819180965423,news,gru,"['closeness', 'degree']",100,64,0.01,2000,500,500,12,9,desc,32,3
2024-05-25 01:57:46,0.0876599624752998,0.2186204940080642,patents,lstm,['closeness'],100,64,0.01,2000,500,500,12,6,desc,4,1
2024-05-24 13:38:36,0.0877217128872871,0.2209523618221283,patents,gru,['closeness'],100,64,0.01,2000,500,500,12,6,desc,4,2
2024-05-23 21:32:17,0.0877721458673477,0.2066177874803543,patents,gru,"['betweenness', 'closeness']",100,64,0.01,2000,500,500,12,1,desc,32,3
2024-05-24 01:12:19,0.0878084897994995,0.189406082034111,news,lstm,"['closeness', 'degree']",100,64,0.01,2000,500,500,12,9,desc,32,1
2024-05-23 20:01:03,0.087822750210762,0.1905918568372726,news,gru,"['betweenness', 'closeness']",100,64,0.01,2000,500,500,12,9,desc,32,3
2024-05-23 22:21:50,0.0878257676959037,0.2301733046770095,patents,lstm,"['betweenness', 'degree']",100,64,0.01,2000,500,500,12,9,desc,4,1
2024-05-24 14:19:45,0.0879801139235496,0.1885890513658523,news,lstm,['degree'],100,64,0.01,2000,500,500,12,9,desc,32,1
2024-05-24 06:29:33,0.088100217282772,0.1922798603773117,news,gru,"['betweenness', 'closeness', 'degree']",100,64,0.01,2000,500,500,12,9,desc,4,3
2024-05-24 18:02:24,0.0881764739751815,0.2202591150999069,patents,gru,['betweenness'],100,64,0.01,2000,500,500,12,6,desc,4,1
2024-05-24 14:03:49,0.0881910994648933,0.2175611406564712,patents,gru,"['betweenness', 'closeness', 'degree']",100,64,0.01,2000,500,500,12,6,desc,32,3
2024-05-24 16:25:25,0.0883232057094574,0.2089916616678238,patents,lstm,['betweenness'],100,64,0.01,2000,500,500,12,3,desc,32,1
2024-05-24 21:23:49,0.0883676633238792,0.2160675972700119,patents,lstm,['closeness'],100,64,0.01,2000,500,500,12,6,desc,4,4
2024-05-23 23:49:38,0.0883693322539329,0.2056179493665695,patents,lstm,"['betweenness', 'degree']",100,64,0.01,2000,500,500,12,3,desc,32,1
2024-05-23 21:05:50,0.0887523293495178,0.2176867425441742,patents,gru,"['betweenness', 'closeness']",100,64,0.01,2000,500,500,12,6,desc,32,1
2024-05-23 20:11:41,0.0887990966439247,0.2174121886491775,patents,gru,"['betweenness', 'closeness']",100,64,0.01,2000,500,500,12,6,desc,4,3
2024-05-23 20:28:04,0.0888667032122612,0.1908474564552307,news,lstm,"['betweenness', 'degree']",100,64,0.01,2000,500,500,12,9,desc,4,1
2024-05-24 14:44:20,0.0888930410146713,0.1884002834558487,news,lstm,['degree'],100,64,0.01,2000,500,500,12,9,desc,32,3
2024-05-24 13:27:04,0.0890531316399574,0.1922385394573211,news,gru,['betweenness'],100,64,0.01,2000,500,500,12,9,desc,4,4
2024-05-24 10:59:40,0.0891150832176208,0.2188322693109512,patents,gru,"['closeness', 'degree']",100,64,0.01,2000,500,500,12,6,desc,4,2
2024-05-24 22:22:42,0.0891389474272728,0.2130434215068817,patents,lstm,['degree'],100,64,0.01,2000,500,500,12,6,desc,32,1
2024-05-24 16:15:17,0.0892714858055114,0.2035341262817382,patents,lstm,['betweenness'],100,64,0.01,2000,500,500,12,1,desc,32,1
2024-05-24 13:46:26,0.0894252136349678,0.1909040510654449,news,lstm,['degree'],100,64,0.01,2000,500,500,12,9,desc,4,3
2024-05-23 23:22:38,0.0894447490572929,0.191138207912445,news,gru,"['betweenness', 'degree']",100,64,0.01,2000,500,500,12,9,desc,32,1
2024-05-23 19:29:49,0.0894552022218704,0.1924495995044708,news,gru,"['betweenness', 'closeness']",100,64,0.01,2000,500,500,12,9,desc,32,1
2024-05-24 19:38:33,0.0895626097917556,0.2160434871912002,patents,gru,['betweenness'],100,64,0.01,2000,500,500,12,6,desc,32,3
2024-05-24 16:57:50,0.0895665436983108,0.1908819079399109,news,gru,['degree'],100,64,0.01,2000,500,500,12,9,desc,32,3
2024-05-25 05:20:14,0.0896197259426117,0.2196865230798721,patents,gru,['closeness'],100,64,0.01,2000,500,500,12,6,desc,4,3
2024-05-24 20:32:38,0.0896420329809188,0.1935909688472747,news,gru,['closeness'],100,64,0.01,2000,500,500,12,9,desc,32,1
2024-05-24 05:52:31,0.0897487178444862,0.2129547148942947,patents,lstm,"['closeness', 'degree']",100,64,0.01,2000,500,500,12,6,desc,32,1
2024-05-24 19:39:34,0.0897487699985504,0.2182299792766571,patents,lstm,['betweenness'],100,64,0.01,2000,500,500,12,6,desc,4,4
2024-05-25 02:40:15,0.0898372530937194,0.2184635549783706,patents,lstm,['closeness'],100,64,0.01,2000,500,500,12,6,desc,4,3
2024-05-24 19:16:49,0.0899964347481727,0.190749853849411,news,lstm,['closeness'],100,64,0.01,2000,500,500,12,9,desc,32,3
2024-05-24 23:49:51,0.0900096669793129,0.2279922515153885,patents,gru,['degree'],100,64,0.01,2000,500,500,12,9,desc,4,1
2024-05-24 18:46:17,0.0900424495339393,0.1910765469074249,news,lstm,['closeness'],100,64,0.01,2000,500,500,12,9,desc,32,1
2024-05-24 11:36:55,0.0900812819600105,0.1911862045526504,news,gru,['betweenness'],100,64,0.01,2000,500,500,12,9,desc,32,1
2024-05-24 21:25:26,0.0901705026626586,0.2231195867061615,patents,lstm,['degree'],100,64,0.01,2000,500,500,12,9,desc,4,3
2024-05-24 06:53:18,0.0901723653078079,0.1947351098060608,news,gru,"['betweenness', 'closeness', 'degree']",100,64,0.01,2000,500,500,12,9,desc,32,1
2024-05-23 01:07:03,0.090232066810131,0.2057454138994217,patents,lstm,"['betweenness', 'closeness', 'degree']",100,64,0.01,2000,500,500,12,3,desc,16,2
2024-05-24 01:42:59,0.0902996733784675,0.1903237849473953,news,lstm,"['closeness', 'degree']",100,64,0.01,2000,500,500,12,9,desc,32,3
2024-05-24 05:33:27,0.0903590470552444,0.2044961899518966,patents,lstm,"['closeness', 'degree']",100,64,0.01,2000,500,500,12,1,desc,32,1
2024-05-23 14:51:39,0.0904119759798049,0.1916959285736084,news,lstm,"['betweenness', 'closeness']",100,64,0.01,2000,500,500,12,9,desc,16,4
2024-05-23 22:57:54,0.0904728919267654,0.1938558220863342,news,gru,"['betweenness', 'degree']",100,64,0.01,2000,500,500,12,9,desc,4,3
2024-05-24 18:44:12,0.0905695557594299,0.2204469740390777,patents,lstm,"['betweenness', 'closeness', 'degree']",100,64,0.01,2000,500,500,12,1,desc,4,4
2024-05-24 07:12:01,0.0906031727790832,0.1949383318424224,news,gru,"['betweenness', 'closeness', 'degree']",100,64,0.01,2000,500,500,12,9,desc,32,3
2024-05-24 20:14:06,0.0907187089323997,0.2283109575510025,patents,lstm,['degree'],100,64,0.01,2000,500,500,12,9,desc,4,1
2024-05-24 00:04:04,0.0907299220561981,0.214858129620552,patents,lstm,"['betweenness', 'degree']",100,64,0.01,2000,500,500,12,6,desc,32,1
2024-05-24 18:05:24,0.0907708331942558,0.228869542479515,patents,gru,['betweenness'],100,64,0.01,2000,500,500,12,9,desc,4,1
2024-05-24 12:08:05,0.0907762497663497,0.193099707365036,news,gru,['betweenness'],100,64,0.01,2000,500,500,12,9,desc,32,3
2024-05-24 12:19:58,0.0907786339521408,0.1935924738645553,news,gru,"['betweenness', 'closeness', 'degree']",100,64,0.01,2000,500,500,12,9,desc,4,4
2024-05-25 05:05:00,0.0908320024609565,0.220110148191452,patents,gru,['closeness'],100,64,0.01,2000,500,500,12,1,desc,4,3
2024-05-24 23:57:08,0.0908322259783744,0.2201098650693893,patents,gru,['degree'],100,64,0.01,2000,500,500,12,1,desc,4,3
2024-05-23 14:11:57,0.0908946767449379,0.1930287331342697,news,lstm,"['betweenness', 'closeness']",100,64,0.01,2000,500,500,12,9,desc,16,1
2024-05-24 04:28:47,0.0909273028373718,0.2298291176557541,patents,lstm,"['closeness', 'degree']",100,64,0.01,2000,500,500,12,9,desc,4,1
2024-05-24 05:09:39,0.0909914672374725,0.1923520267009735,news,lstm,"['betweenness', 'closeness', 'degree']",100,64,0.01,2000,500,500,12,9,desc,32,1
2024-05-23 23:46:54,0.0910354033112526,0.1939479857683181,news,gru,"['betweenness', 'degree']",100,64,0.01,2000,500,500,12,9,desc,32,3
2024-05-24 08:31:40,0.0912031978368759,0.1926352381706237,news,lstm,['betweenness'],100,64,0.01,2000,500,500,12,9,desc,4,3
2024-05-24 12:15:59,0.091216042637825,0.2272927463054657,patents,gru,"['betweenness', 'closeness', 'degree']",100,64,0.01,2000,500,500,12,9,desc,4,1
2024-05-23 17:48:50,0.091525062918663,0.1926396638154983,news,lstm,"['betweenness', 'closeness']",100,64,0.01,2000,500,500,12,9,desc,32,3
2024-05-23 15:27:47,0.0917816683650016,0.1924964934587478,news,lstm,"['betweenness', 'closeness']",100,64,0.01,2000,500,500,12,9,desc,32,1
2024-05-24 07:38:55,0.0918247029185295,0.1948195099830627,news,lstm,['betweenness'],100,64,0.01,2000,500,500,12,9,desc,4,1
2024-05-24 10:41:03,0.0918374583125114,0.1942306756973266,news,gru,"['betweenness', 'degree']",100,64,0.01,2000,500,500,12,9,desc,4,4
2024-05-24 15:51:15,0.0918573290109634,0.2239602655172348,patents,lstm,['betweenness'],100,64,0.01,2000,500,500,12,9,desc,4,3
2024-05-25 05:57:34,0.0918865948915481,0.2223622351884842,patents,gru,['closeness'],100,64,0.01,2000,500,500,12,6,desc,32,1
2024-05-24 04:35:34,0.0918866768479347,0.1944631338119506,news,lstm,"['betweenness', 'closeness', 'degree']",100,64,0.01,2000,500,500,12,9,desc,4,3
2024-05-23 21:36:54,0.0919927805662155,0.1929142326116562,news,lstm,"['betweenness', 'degree']",100,64,0.01,2000,500,500,12,9,desc,32,1
2024-05-24 15:45:44,0.0921059474349021,0.1946097165346145,news,gru,['closeness'],100,64,0.01,2000,500,500,12,9,desc,4,4
2024-05-24 10:01:46,0.0921602249145507,0.1955330371856689,news,gru,"['betweenness', 'closeness']",100,64,0.01,2000,500,500,12,9,desc,4,4
2024-05-23 19:40:52,0.0922103747725486,0.2300358116626739,patents,gru,"['betweenness', 'closeness']",100,64,0.01,2000,500,500,12,9,desc,4,1
2024-05-23 15:02:13,0.0923607274889946,0.2096118777990341,patents,lstm,"['betweenness', 'closeness']",100,64,0.01,2000,500,500,12,3,desc,16,4
2024-05-24 09:38:12,0.0923836901783943,0.1926348060369491,news,lstm,['betweenness'],100,64,0.01,2000,500,500,12,9,desc,32,3
2024-05-23 18:59:31,0.0924006626009941,0.1947687417268753,news,gru,"['betweenness', 'closeness']",100,64,0.01,2000,500,500,12,9,desc,4,3
2024-05-24 18:15:16,0.0924764946103096,0.195105642080307,news,lstm,['closeness'],100,64,0.01,2000,500,500,12,9,desc,4,3
2024-05-24 19:54:09,0.0925927907228469,0.2290154695510864,patents,lstm,['betweenness'],100,64,0.01,2000,500,500,12,9,desc,4,4
2024-05-24 13:12:01,0.0926174223423004,0.2250247001647949,patents,gru,['degree'],100,64,0.01,2000,500,500,12,9,desc,4,2
2024-05-24 10:36:07,0.0926658734679222,0.2251091748476028,patents,gru,"['betweenness', 'degree']",100,64,0.01,2000,500,500,12,9,desc,4,2
2024-05-22 23:54:20,0.0927251577377319,0.2214916944503784,patents,lstm,"['betweenness', 'closeness', 'degree']",100,64,0.01,2000,500,500,12,3,desc,4,4
2024-05-24 00:50:18,0.0927892103791236,0.1950693577528,news,lstm,"['closeness', 'degree']",100,64,0.01,2000,500,500,12,9,desc,4,3
2024-05-23 22:03:51,0.0928398966789245,0.1920996904373169,news,lstm,"['betweenness', 'degree']",100,64,0.01,2000,500,500,12,9,desc,32,3
2024-05-24 03:03:42,0.0928874090313911,0.2269535362720489,patents,gru,"['betweenness', 'degree']",100,64,0.01,2000,500,500,12,9,desc,32,1
2024-05-23 14:50:09,0.0930166915059089,0.2048302441835403,patents,lstm,"['betweenness', 'closeness']",100,64,0.01,2000,500,500,12,1,desc,16,4
2024-05-24 08:46:24,0.0930401012301445,0.2283815443515777,patents,gru,"['closeness', 'degree']",100,64,0.01,2000,500,500,12,9,desc,32,3
2024-05-24 19:04:33,0.093057706952095,0.2297033667564392,patents,lstm,"['betweenness', 'closeness', 'degree']",100,64,0.01,2000,500,500,12,9,desc,4,4
2024-05-23 17:10:43,0.0931187346577644,0.1950750648975372,news,lstm,"['betweenness', 'closeness']",100,64,0.01,2000,500,500,12,9,desc,4,3
2024-05-24 03:22:34,0.0931931287050247,0.2069965898990631,patents,gru,"['betweenness', 'degree']",100,64,0.01,2000,500,500,12,1,desc,32,3
2024-05-24 05:14:09,0.0932001993060112,0.2262756377458572,patents,lstm,"['closeness', 'degree']",100,64,0.01,2000,500,500,12,9,desc,4,3
2024-05-24 20:04:09,0.0933141708374023,0.1982138156890869,news,gru,['closeness'],100,64,0.01,2000,500,500,12,9,desc,4,3
2024-05-24 16:35:21,0.0933499336242675,0.2195611894130706,patents,lstm,['betweenness'],100,64,0.01,2000,500,500,12,6,desc,32,1
2024-05-24 14:09:42,0.0933682173490524,0.2267830818891525,patents,gru,"['betweenness', 'closeness', 'degree']",100,64,0.01,2000,500,500,12,9,desc,32,3
2024-05-24 19:49:46,0.0934085994958877,0.2352396994829177,news,gru,['closeness'],100,64,0.01,2000,500,500,12,1,desc,4,3
2024-05-24 15:30:32,0.0934090092778205,0.2352393865585327,news,gru,['degree'],100,64,0.01,2000,500,500,12,1,desc,4,3
2024-05-24 10:19:38,0.0934092253446579,0.2352392524480819,news,gru,['betweenness'],100,64,0.01,2000,500,500,12,1,desc,4,3
2024-05-24 07:16:03,0.0934270173311233,0.2357033342123031,patents,gru,"['closeness', 'degree']",100,64,0.01,2000,500,500,12,9,desc,4,1
2024-05-24 03:57:17,0.0935016870498657,0.1953515112400055,news,lstm,"['betweenness', 'closeness', 'degree']",100,64,0.01,2000,500,500,12,9,desc,4,1
2024-05-24 05:32:05,0.0935613438487052,0.194241315126419,news,lstm,"['betweenness', 'closeness', 'degree']",100,64,0.01,2000,500,500,12,9,desc,32,3
2024-05-23 21:44:53,0.0936143770813942,0.2220995128154754,patents,gru,"['betweenness', 'closeness']",100,64,0.01,2000,500,500,12,6,desc,32,3
2024-05-24 08:16:46,0.0937972739338874,0.2278884798288345,patents,gru,"['closeness', 'degree']",100,64,0.01,2000,500,500,12,9,desc,32,1
2024-05-24 09:14:00,0.0938218832015991,0.1943882405757904,news,lstm,['betweenness'],100,64,0.01,2000,500,500,12,9,desc,32,1
2024-05-23 17:18:32,0.0939170494675636,0.2290025055408477,patents,lstm,"['betweenness', 'closeness']",100,64,0.01,2000,500,500,12,9,desc,4,3
2024-05-23 16:16:32,0.0939553752541542,0.1959809213876724,news,lstm,"['betweenness', 'closeness']",100,64,0.01,2000,500,500,12,9,desc,4,1
2024-05-24 12:46:40,0.0941630974411964,0.1981928348541259,news,lstm,['degree'],100,64,0.01,2000,500,500,12,12,desc,4,1
2024-05-24 20:48:47,0.0942242518067359,0.2328941822052002,patents,lstm,['degree'],100,64,0.01,2000,500,500,12,9,desc,4,4
2024-05-24 19:03:01,0.0942447260022163,0.2292746007442474,patents,gru,['betweenness'],100,64,0.01,2000,500,500,12,9,desc,32,1
2024-05-25 03:25:47,0.0942517518997192,0.2220261096954345,patents,lstm,['closeness'],100,64,0.01,2000,500,500,12,6,desc,32,1
2024-05-23 14:15:15,0.0943100973963737,0.2227145582437515,patents,lstm,"['betweenness', 'closeness']",100,64,0.01,2000,500,500,12,6,desc,16,1
2024-05-24 06:31:06,0.0943776071071624,0.2076230198144912,patents,lstm,"['closeness', 'degree']",100,64,0.01,2000,500,500,12,3,desc,32,3
2024-05-24 17:19:22,0.0943830236792564,0.2294424772262573,patents,lstm,"['betweenness', 'degree']",100,64,0.01,2000,500,500,12,9,desc,4,4
2024-05-24 13:44:17,0.0944744274020195,0.2300744950771331,patents,gru,"['betweenness', 'closeness', 'degree']",100,64,0.01,2000,500,500,12,9,desc,32,1
